cancer_type,n_samples,peak_rank,peak_wavenumber,peak_intensity,peak_prominence,band_assignment,metabolite,metabolite_peak_cm1,delta_cm1,vibration_mode,sers_correlation
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Anisole,845.4,3.7,tyrosine ring breathing,0.4789
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Galactosamine,847.4,1.8,tyrosine ring breathing,0.4782
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Alanine,847.4,1.8,tyrosine ring breathing,0.4733
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Xylose,845.4,3.7,tyrosine ring breathing,0.4721
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),p-Cymene,843.5,5.6,tyrosine ring breathing,0.4521
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Malic acid,847.4,1.8,tyrosine ring breathing,0.4468
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Serine,845.4,3.7,tyrosine ring breathing,0.4454
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Fucose,847.4,1.8,tyrosine ring breathing,0.4452
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Choline,853.0,3.9,tyrosine ring breathing,0.4438
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Taurine,845.4,3.7,tyrosine ring breathing,0.4405
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),cis-Aconitic acid,845.4,3.7,tyrosine ring breathing,0.4377
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Proline,849.3,0.2,tyrosine ring breathing,0.4375
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Maleic acid,854.9,5.8,tyrosine ring breathing,0.4369
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),N-Acetylneuraminic acid,849.3,0.2,tyrosine ring breathing,0.4292
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Methyl alfa-D-Glucopyranoside,841.6,7.5,tyrosine ring breathing,0.4239
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),2-Naphthol,843.5,5.6,tyrosine ring breathing,0.4076
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Threonine,845.4,3.7,tyrosine ring breathing,0.403
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Glucose,845.4,3.7,tyrosine ring breathing,0.3983
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Pyrimidine,845.4,3.7,tyrosine ring breathing,0.3924
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Valine,845.4,3.7,tyrosine ring breathing,0.3775
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Tryptophan,847.4,1.8,tyrosine ring breathing,0.3748
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Betaine,853.0,3.9,tyrosine ring breathing,0.3729
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Spermidine,849.3,0.2,tyrosine ring breathing,0.3727
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),NADH,839.6,9.5,tyrosine ring breathing,0.3644
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Glycine,847.4,1.8,tyrosine ring breathing,0.3627
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),8-Hydroxy-2-deoxyguanosine,845.4,3.7,tyrosine ring breathing,0.3611
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Inosine,849.3,0.2,tyrosine ring breathing,0.3547
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),trans-Aconitic acid,847.4,1.8,tyrosine ring breathing,0.3492
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Sphinganine,853.1,4.0,tyrosine ring breathing,0.3324
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Methyl DL-2-Aminobutyrate,849.3,0.2,tyrosine ring breathing,0.3175
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Kynurenine,849.3,0.2,tyrosine ring breathing,0.3109
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Pseudouridine,849.3,0.2,tyrosine ring breathing,0.29
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Glycocholic acid,849.3,0.2,tyrosine ring breathing,0.2839
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Glycogen,839.6,9.5,tyrosine ring breathing,0.2614
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Histidine,851.2,2.1,tyrosine ring breathing,0.2507
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Cysteine,839.6,9.5,tyrosine ring breathing,0.2476
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Glutamic acid,845.4,3.7,tyrosine ring breathing,0.2388
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),4-Pyridoxic acid,849.3,0.2,tyrosine ring breathing,0.2355
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Uric acid,847.4,1.8,tyrosine ring breathing,0.2117
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Guanine,851.2,2.1,tyrosine ring breathing,0.1673
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),1-Hydroxylpyrene,845.4,3.7,tyrosine ring breathing,0.1523
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Tyrosine,851.2,2.1,tyrosine ring breathing,0.1276
PRO,100,8,849.16,0.3344217336154487,1.1440909734157692,~849 (Tyr/Trp),Xanthine,847.4,1.8,tyrosine ring breathing,0.126
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),2-Phenylacetamide,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.7764
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Hippuric acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.7642
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Stearic acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.6944
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Phenylalanine,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.6613
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Palmitic acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.639
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Adenosine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.6271
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Trimethylamine-N-oxide,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.6203
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Benzoic acid,1003.4,3.9,phenylalanine ring breathing (strongest SERS peak),0.5997
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Cholesterol,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.5898
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),3-Hepatanone,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5689
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Leucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5365
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Aspartic acid,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.5246
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Methyl-beta-D-Ribofuranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5207
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Methyl 2-Hydroxyisobutyrate,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5066
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),1-Octanol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5054
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),"1,2,4,-Trimethylbenzene",997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5052
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Isoleucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4915
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Arginine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.4801
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Anisole,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.4789
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Galactosamine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4782
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Alanine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4733
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),p-Cymene,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.4521
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Fucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4452
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Proline,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4375
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Methyl alfa-D-Glucopyranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4239
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),2-Naphthol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4076
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Glucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.3983
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Hypoxanthine,993.9,5.6,phenylalanine ring breathing (strongest SERS peak),0.3826
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Tryptophan,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.3748
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Betaine,1005.3,5.8,phenylalanine ring breathing (strongest SERS peak),0.3729
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Spermidine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.3727
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Inosine,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.3547
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Pseudouridine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.29
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Creatine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2687
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),4-Methoxyphenol,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2682
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Histidine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2507
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Cysteine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2476
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Glutamic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2388
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),4-Pyridoxic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2355
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Uric acid,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2117
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),1-Hydroxylpyrene,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.1523
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Uracil,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.1449
BRE,30,1,1001.47,5.096224328881001,5.923550406133897,~999 (Phe ring),Xanthine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.126
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Adenosine,733.6,9.8,"C-N stretch, adenine ring breathing",0.6271
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Choline,718.0,5.8,"C-N stretch, adenine ring breathing",0.4438
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Hypoxanthine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3826
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),8-Hydroxy-2-deoxyguanosine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3611
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Kynurenine,725.9,2.1,"C-N stretch, adenine ring breathing",0.3109
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Adenine,729.7,5.9,"C-N stretch, adenine ring breathing",0.2323
BRE,30,3,723.85,1.846783963977669,2.5435449958006835,~724 (Adenine ring),Creatinine,716.2,7.6,"C-N stretch, adenine ring breathing",0.2278
BRE,30,5,1647.31,1.4831888830740574,2.3035967499362853,~1651 (Amide I),Maleic acid,1657.1,6.0,Amide I (C=O stretch),0.4369
BRE,30,5,1647.31,1.4831888830740574,2.3035967499362853,~1651 (Amide I),Pseudouridine,1645.7,5.4,Amide I (C=O stretch),0.29
BRE,30,5,1647.31,1.4831888830740574,2.3035967499362853,~1651 (Amide I),Histidine,1653.4,2.3,Amide I (C=O stretch),0.2507
BRE,30,5,1647.31,1.4831888830740574,2.3035967499362853,~1651 (Amide I),Uric acid,1659.2,8.1,Amide I (C=O stretch),0.2117
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),2-Phenylacetamide,1599.5,2.3,"purine ring, nucleotides",0.7764
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Hippuric acid,1597.5,0.4,"purine ring, nucleotides",0.7642
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Stearic acid,1601.4,4.2,"purine ring, nucleotides",0.6944
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Phenylalanine,1595.6,1.5,"purine ring, nucleotides",0.6613
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Palmitic acid,1595.6,1.5,"purine ring, nucleotides",0.639
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Benzoic acid,1601.2,4.1,"purine ring, nucleotides",0.5997
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Cholesterol,1597.5,0.4,"purine ring, nucleotides",0.5898
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Ascorbic acid,1589.8,7.3,"purine ring, nucleotides",0.5802
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),3-Hepatanone,1593.7,3.5,"purine ring, nucleotides",0.5689
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Leucine,1593.7,3.5,"purine ring, nucleotides",0.5365
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Xylonic acid,1595.6,1.5,"purine ring, nucleotides",0.5298
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Aspartic acid,1595.6,1.5,"purine ring, nucleotides",0.5246
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Methyl-beta-D-Ribofuranoside,1593.7,3.5,"purine ring, nucleotides",0.5207
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Methyl 2-Hydroxyisobutyrate,1593.7,3.5,"purine ring, nucleotides",0.5066
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),1-Octanol,1595.6,1.5,"purine ring, nucleotides",0.5054
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),"1,2,4,-Trimethylbenzene",1595.6,1.5,"purine ring, nucleotides",0.5052
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Isoleucine,1595.6,1.5,"purine ring, nucleotides",0.4915
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Arginine,1595.6,1.5,"purine ring, nucleotides",0.4801
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Galactosamine,1597.5,0.4,"purine ring, nucleotides",0.4782
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Alanine,1593.7,3.5,"purine ring, nucleotides",0.4733
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),p-Cymene,1591.7,5.4,"purine ring, nucleotides",0.4521
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Fucose,1593.7,3.5,"purine ring, nucleotides",0.4452
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Choline,1601.2,4.1,"purine ring, nucleotides",0.4438
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Proline,1595.6,1.5,"purine ring, nucleotides",0.4375
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Maleic acid,1601.2,4.1,"purine ring, nucleotides",0.4369
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Methyl alfa-D-Glucopyranoside,1593.7,3.5,"purine ring, nucleotides",0.4239
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Glucose,1589.8,7.3,"purine ring, nucleotides",0.3983
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Hypoxanthine,1589.8,7.3,"purine ring, nucleotides",0.3826
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Valine,1593.7,3.5,"purine ring, nucleotides",0.3775
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Betaine,1597.3,0.2,"purine ring, nucleotides",0.3729
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Spermidine,1599.5,2.3,"purine ring, nucleotides",0.3727
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Glycine,1591.7,5.4,"purine ring, nucleotides",0.3627
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),8-Hydroxy-2-deoxyguanosine,1593.7,3.5,"purine ring, nucleotides",0.3611
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Sphinganine,1597.5,0.4,"purine ring, nucleotides",0.3324
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Kaempferol,1603.2,6.1,"purine ring, nucleotides",0.3054
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Pseudouridine,1593.7,3.5,"purine ring, nucleotides",0.29
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Glycocholic acid,1597.5,0.4,"purine ring, nucleotides",0.2839
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Glycogen,1601.4,4.2,"purine ring, nucleotides",0.2614
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Cysteine,1597.5,0.4,"purine ring, nucleotides",0.2476
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Glutamic acid,1597.5,0.4,"purine ring, nucleotides",0.2388
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),4-Pyridoxic acid,1605.2,8.1,"purine ring, nucleotides",0.2355
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Creatinine,1595.6,1.5,"purine ring, nucleotides",0.2278
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),1-Hydroxylpyrene,1593.7,3.5,"purine ring, nucleotides",0.1523
BRE,30,6,1602.97,0.9907525364278736,0.6425690976673843,~1597 (C=C/Purine),Tyrosine,1595.6,1.5,"purine ring, nucleotides",0.1276
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),2-Phenylacetamide,1352.6,0.3,"CH deformation, tryptophan",0.7764
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Hippuric acid,1354.5,2.2,"CH deformation, tryptophan",0.7642
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Adenosine,1348.8,3.5,"CH deformation, tryptophan",0.6271
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Trimethylamine-N-oxide,1354.5,2.2,"CH deformation, tryptophan",0.6203
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Galactosamine,1354.5,2.2,"CH deformation, tryptophan",0.4782
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Methyl alfa-D-Glucopyranoside,1354.5,2.2,"CH deformation, tryptophan",0.4239
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Hypoxanthine,1362.3,10.0,"CH deformation, tryptophan",0.3826
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),Tryptophan,1356.5,4.2,"CH deformation, tryptophan",0.3748
BRE,30,7,1354.27,0.6514664022072487,1.2700612576216472,~1352 (CH def/Trp),4-Methoxyphenol,1350.7,1.6,"CH deformation, tryptophan",0.2682
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Hippuric acid,673.8,9.5,unassigned,0.7642
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Palmitic acid,683.4,0.1,unassigned,0.639
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Adenosine,673.8,9.5,unassigned,0.6271
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Trimethylamine-N-oxide,681.5,1.8,unassigned,0.6203
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Benzoic acid,681.3,2.0,unassigned,0.5997
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Ascorbic acid,681.5,1.8,unassigned,0.5802
BRE,30,8,685.29,0.3372094120610079,0.3670127890317943,~683 (Creatinine/ring),Leucine,677.6,5.6,unassigned,0.5365
